charset	iso-8859-1

regular (year=0):
NL	Pasen	7	4	2064	0	0
NL	Hemelvaart	15	5	2064	0	0
NL	Pinksteren	25	5	2064	0	0
NL	Pinksteren	26	5	2064	0	0

2065:
NL	Pasen	29	3	2065	0	0
NL	Pasen	30	3	2065	0	0
NL	Hemelvaart	7	5	2065	0	0
NL	Pinksteren	17	5	2065	0	0
NL	Pinksteren	18	5	2065	0	0

2066:
NL	Pasen	11	4	2066	0	0
NL	Pasen	12	4	2066	0	0
NL	Hemelvaart	20	5	2066	0	0
NL	Pinksteren	30	5	2066	0	0
NL	Pinksteren	31	5	2066	0	0

2067:
NL	Pasen	3	4	2067	0	0
NL	Pasen	4	4	2067	0	0
NL	Hemelvaart	12	5	2067	0	0
NL	Pinksteren	22	5	2067	0	0
NL	Pinksteren	23	5	2067	0	0

2068:
NL	Pasen	22	4	2068	0	0
NL	Pasen	23	4	2068	0	0
NL	Hemelvaart	31	5	2068	0	0
NL	Pinksteren	10	6	2068	0	0
NL	Pinksteren	11	6	2068	0	0

2069:
NL	Pasen	14	4	2069	0	0
NL	Pasen	15	4	2069	0	0
NL	Hemelvaart	23	5	2069	0	0
NL	Pinksteren	2	6	2069	0	0
NL	Pinksteren	3	6	2069	0	0

2070:
NL	Pasen	30	3	2070	0	0
NL	Pasen	31	3	2070	0	0
NL	Hemelvaart	8	5	2070	0	0
NL	Pinksteren	18	5	2070	0	0
NL	Pinksteren	19	5	2070	0	0

2071:
NL	Pasen	19	4	2071	0	0
NL	Pasen	20	4	2071	0	0
NL	Hemelvaart	28	5	2071	0	0
NL	Pinksteren	7	6	2071	0	0
NL	Pinksteren	8	6	2071	0	0

2072:
NL	Pasen	10	4	2072	0	0
NL	Pasen	11	4	2072	0	0
NL	Hemelvaart	19	5	2072	0	0
NL	Pinksteren	29	5	2072	0	0
NL	Pinksteren	30	5	2072	0	0

2073:
NL	Pasen	26	3	2073	0	0
NL	Pasen	27	3	2073	0	0
NL	Hemelvaart	4	5	2073	0	0
NL	Pinksteren	14	5	2073	0	0
NL	Pinksteren	15	5	2073	0	0

2074:
NL	Pasen	15	4	2074	0	0
NL	Pasen	16	4	2074	0	0
NL	Hemelvaart	24	5	2074	0	0
NL	Pinksteren	3	6	2074	0	0
NL	Pinksteren	4	6	2074	0	0

2075:
NL	Pasen	7	4	2075	0	0
NL	Pasen	8	4	2075	0	0
NL	Hemelvaart	16	5	2075	0	0
NL	Pinksteren	26	5	2075	0	0
NL	Pinksteren	27	5	2075	0	0

2076:
